"year","month","HF_1","HF_2","PnET_1","PnET_2","PnET_3","Princeton"
1973,3,-1.93548387096774,NA,-6.2,-5.186,NA,0.358679789881575
1973,4,1.67857142857143,NA,-2.3,0.543,NA,3.78956095377606
1973,5,5.87096774193548,NA,6.2,6.2425,NA,8.00316280241938
1973,6,13.1,NA,11.7,10.742,NA,15.2889353434245
1973,7,14.8666666666667,NA,15,13.83,NA,17.1478594380041
1973,8,15.1612903225806,NA,12.5,13.152,NA,17.5060915054814
1973,9,8.36666666666667,NA,8.8,7.999,NA,9.06868489583336
1973,10,2.83870967741935,NA,0.7,2.1825,NA,3.63699222687754
1973,11,-1.73333333333333,NA,-2.7,-1.9215,NA,-1.18489481608071
1973,12,-6.41935483870968,NA,-6.2,-7.8835,NA,-5.43740076864917
1974,1,-10.3870967741935,NA,-9.1,-11.4205,NA,-9.03335049536918
1974,2,-11.75,NA,-10.4,-10.633,NA,-10.7316737583705
1974,3,-5.93548387096774,NA,-1.7,-5.186,NA,-3.87635970577115
1974,4,1.33333333333333,NA,2.3,0.543,NA,3.73206990559898
1974,5,4.93548387096774,NA,5.9,6.2425,NA,7.47244144562754
1974,6,10.5,NA,13.4,10.742,NA,13.322103881836
1974,7,13.4516129032258,NA,15,13.83,NA,15.8206568564138
1974,8,12.9677419354839,NA,15.4,13.152,NA,15.2117839197959
1974,9,9.26666666666667,NA,8,7.999,NA,9.91406555175783
1974,10,-0.290322580645161,NA,2.6,2.1825,NA,0.0620115218624219
1974,11,-1.56666666666667,NA,-1.5,-1.9215,NA,-1.1174123128255
1974,12,-6.51612903225806,NA,-6,-7.8835,NA,-5.59635403540824
1975,1,-9.61290322580645,NA,-9.8,-11.4205,NA,-7.7812314925655
1975,2,-10.3214285714286,NA,-11.8,-10.633,NA,-8.03475690569194
1975,3,-6.35483870967742,NA,-5.4,-5.186,NA,-3.79572832661288
1975,4,-2,NA,1.4,0.543,NA,0.158906046549502
1975,5,7.61290322580645,NA,5.3,6.2425,NA,10.4653505386845
1975,6,11.4666666666667,NA,10.7,10.742,NA,14.3585805257162
1975,7,15.2258064516129,NA,13.9,13.83,NA,18.4131448068927
1975,8,13.0645161290323,NA,12.8,13.152,NA,15.8746837985131
1975,9,7.33333333333333,NA,9,7.999,NA,8.95288085937502
1975,10,4.16129032258065,NA,-0.4,2.1825,NA,5.4308774886593
1975,11,1.13333333333333,NA,-1.5,-1.9215,NA,1.72690836588544
1975,12,-8.67741935483871,NA,-6.4,-7.8835,NA,-7.81147638136338
1976,1,-14.7096774193548,NA,-8.9,-11.4205,NA,-13.8340456070438
1976,2,-7.96551724137931,NA,-10.2,-10.633,NA,-7.01971309267239
1976,3,-5.12903225806452,NA,-6.3,-5.186,NA,-4.37252039755542
1976,4,1.76666666666667,NA,-1.9,0.543,NA,2.56910400390627
1976,5,5.38709677419355,NA,7.8,6.2425,NA,6.6928905856225
1976,6,13.3333333333333,NA,11.8,10.742,NA,14.993310546875
1976,7,12.9354838709677,NA,15.4,13.83,NA,14.2929675686744
1976,8,12.8064516129032,NA,13.2,13.152,NA,13.7808127126386
1976,9,7.9,NA,7.8,7.999,NA,9.04365234375002
1976,10,1.87096774193548,NA,4.3,2.1825,NA,2.72403820407008
1976,11,-4.06666666666667,NA,0.7,-1.9215,NA,-3.15981445312498
1976,12,-12.3548387096774,NA,-8.6,-7.8835,NA,-11.8115403698336
1977,1,-16.4193548387097,NA,-14.3,-11.4205,NA,-15.9168880339592
1977,2,-9.96428571428571,NA,-8.1,-10.633,NA,-9.50020828247068
1977,3,-1.83870967741935,NA,-4.8,-5.186,NA,-1.52200435515371
1977,4,0.533333333333333,NA,2.1,0.543,NA,1.53658548990888
1977,5,6.35483870967742,NA,5.4,6.2425,NA,7.50966403099801
1977,6,10.9666666666667,NA,13.6,10.742,NA,11.923275756836
1977,7,13.6129032258065,NA,13.2,13.83,NA,14.3197354224421
1977,8,13.8387096774194,NA,12.4,13.152,NA,14.6200845041583
1977,9,9.5,NA,7.1,7.999,NA,10.8323883056641
1977,10,3.12903225806452,NA,1.5,2.1825,NA,4.24773165795113
1977,11,0.137931034482759,NA,-3.9,-1.9215,NA,1.01624043782554
1977,12,-9.06451612903226,NA,-12.5,-7.8835,NA,-8.46876201014363
1978,1,-11.3870967741935,NA,-16.4,-11.4205,NA,-10.9854014735068
1978,2,-14.4285714285714,NA,-10.4,-10.633,NA,-15.1482283455985
1978,3,-7.29032258064516,NA,-2,-5.186,NA,-6.37006914692538
1978,4,-0.866666666666667,NA,0.8,0.543,NA,0.24747009277346
1978,5,6.7741935483871,NA,6.3,6.2425,NA,8.26534423828127
1978,6,10.3333333333333,NA,10.6,10.742,NA,11.7927836100261
1978,7,13,NA,13.6,13.83,NA,13.870001811366
1978,8,14,NA,13.5,13.152,NA,15.1514388545867
1978,9,6.73333333333333,NA,9.7,7.999,NA,7.69107259114586
1978,10,2,NA,2.8,2.1825,NA,2.93941059727825
1978,11,-2.56666666666667,NA,0.6,-1.9215,NA,-2.356010945638
1978,12,-8.03225806451613,NA,-8.6,-7.8835,NA,-8.47703473491051
1979,1,-9.09677419354839,NA,-11.4,-11.4205,NA,-8.63995971679685
1979,2,-14.6071428571429,NA,-14.8,-10.633,NA,-14.5128049577985
1979,3,-2.54838709677419,NA,-7.4,-5.186,NA,-1.69288408833163
1979,4,0.733333333333333,NA,-0.6,0.543,NA,1.3597595214844
1979,5,8.45161290322581,NA,6.5,6.2425,NA,9.4178415606099
1979,6,10.3666666666667,NA,10.6,10.742,NA,11.5899831136068
1979,7,14.6451612903226,NA,12.9,13.83,NA,16.1666031376008
1979,8,13.7741935483871,NA,14.4,13.152,NA,14.5344324911795
1979,9,8.63333333333333,NA,6.3,7.999,NA,8.84058939615888
1979,10,3.70967741935484,NA,1.6,2.1825,NA,4.5886671496976
1979,11,0.9,NA,-2.7,-1.9215,NA,1.47199503580731
1979,12,-5.96774193548387,NA,-7.9,-7.8835,NA,-5.03574021862397
1980,1,-9.51612903225806,NA,-8.7,-11.4205,NA,-9.26125724546369
1980,2,-12.1724137931034,NA,-14,-10.633,NA,-12.3052529170595
1980,3,-5.38709677419355,NA,-2.6,-5.186,NA,-4.46156970608617
1980,4,1.4,NA,0.9,0.543,NA,2.09498596191409
1980,5,6.48387096774194,NA,8.5,6.2425,NA,7.13774236863662
1980,6,9.13333333333333,NA,10.2,10.742,NA,10.051762898763
1980,7,14.5161290322581,NA,15,13.83,NA,15.2704938334804
1980,8,15.1290322580645,NA,13.8,13.152,NA,15.4624031313004
1980,9,9.9,NA,7.5,7.999,NA,9.92769775390627
1980,10,2.35483870967742,NA,4.1,2.1825,NA,2.90649886592744
1980,11,-3,NA,0.9,-1.9215,NA,-3.16690877278644
1980,12,-11.8387096774194,NA,-5.8,-7.8835,NA,-12.5196702526461
1981,1,-16.3870967741935,NA,-9.2,-11.4205,NA,-16.2698563114289
1981,2,-6.28571428571429,NA,-12.3,-10.633,NA,-4.57884717668804
1981,3,-4.12903225806452,NA,-5.7,-5.186,NA,-3.80272768082155
1981,4,1.89655172413793,NA,1.7,0.543,NA,2.30881754557294
1981,5,6.54838709677419,NA,6.2,6.2425,NA,7.87338138703379
1981,6,11.5666666666667,NA,9,10.742,NA,12.6903127034505
1981,7,15.1290322580645,NA,14.4,13.83,NA,15.3024112824471
1981,8,13,NA,14,13.152,NA,12.755767625378
1981,9,8.76666666666667,NA,8.5,7.999,NA,9.75691121419273
1981,10,2.06451612903226,NA,1.5,2.1825,NA,1.90447584582916
1981,11,-1.36666666666667,NA,-3.9,-1.9215,NA,-1.23735249837237
1981,12,-8.41935483870968,NA,-12.3,-7.8835,NA,-8.14212400374872
1982,1,-15.9032258064516,NA,-16.3,-11.4205,NA,-15.9944696241809
1982,2,-10.25,NA,-6.8,-10.633,NA,-10.6166426522391
1982,3,-6,NA,-4.5,-5.186,NA,-5.88580932617185
1982,4,-1.33333333333333,NA,1.9,0.543,NA,-0.658350626627581
1982,5,6.83870967741935,NA,6.7,6.2425,NA,7.09072560956403
1982,6,10.1333333333333,NA,11.5,10.742,NA,11.277348836263
1982,7,13.3870967741935,NA,14.5,13.83,NA,13.9453319918725
1982,8,11.3225806451613,NA,11.8,13.152,NA,12.6924151020666
1982,9,8.73333333333333,NA,8.4,7.999,NA,9.89881286621096
1982,10,1.2258064516129,NA,1.1,2.1825,NA,2.77807499054942
1982,11,-0.6,NA,-1.8,-1.9215,NA,0.585582478841169
1982,12,-4.8,NA,-8.4,-7.8835,NA,-4.24790383615799
1983,1,-9.54838709677419,NA,-16.2,-11.4205,NA,-9.35319735619327
1983,2,-8.39285714285714,NA,-10,-10.633,NA,-8.68544725690567
1983,3,-2.74193548387097,NA,-6.9,-5.186,NA,-2.0641648815524
1983,4,1.63333333333333,NA,-1.1,0.543,NA,2.38068949381513
1983,5,6.19354838709677,NA,6.3,6.2425,NA,6.85149339245214
1983,6,12.2,NA,10,10.742,NA,12.219125366211
1983,7,14.258064516129,NA,13,13.83,NA,14.6823019704511
1983,8,14.0967741935484,NA,11.2,13.152,NA,14.5321988013483
1983,9,10.2,NA,8.8,7.999,NA,9.90755411783856
1983,10,3.87096774193548,NA,0.9,2.1825,NA,3.9498978153352
1983,11,-1.2,NA,0.1,-1.9215,NA,-1.42013956705727
1983,12,-9.2258064516129,NA,-4.9,-7.8835,NA,-8.59345141995335
1984,1,-12.258064516129,NA,-9.9,-11.4205,NA,-12.8430404170867
1984,2,-5.6551724137931,NA,-9.7,-10.633,NA,-4.95718362742455
1984,3,-7.54838709677419,NA,-2.7,-5.186,NA,-6.80384206464211
1984,4,0.533333333333333,NA,1.4,0.543,NA,1.39717305501304
1984,5,5.29032258064516,NA,6.1,6.2425,NA,6.48132206086192
1984,6,12.2,NA,11,10.742,NA,12.6698109944662
1984,7,14,NA,13.5,13.83,NA,15.0831966277092
1984,8,15.3225806451613,NA,13.3,13.152,NA,15.7893290858115
1984,9,7.56666666666667,NA,8.5,7.999,NA,8.20813395182294
1984,10,4.90322580645161,NA,2.8,2.1825,NA,5.71179671748994
1984,11,-1.48275862068966,NA,-1.3,-1.9215,NA,-1.5960255940755
1984,12,-4.54838709677419,NA,-9.3,-7.8835,NA,-4.86142775012599
1985,1,-13.4838709677419,NA,-13.8,-11.4205,NA,-13.4398859823904
1985,2,-8.53571428571429,NA,-6.1,-10.633,NA,-7.94771423339841
1985,3,-5.41935483870968,NA,-7.5,-5.186,NA,-3.55825628465219
1985,4,-0.0714285714285714,NA,1,0.543,NA,2.22257080078127
1985,5,8.16129032258065,NA,4.7,6.2425,NA,7.84566847278228
1985,6,9.51724137931035,NA,11.7,10.742,NA,11.2610565185547
1985,7,14.0322580645161,NA,14,13.83,NA,14.1082545126638
1985,8,13.1935483870968,NA,14.5,13.152,NA,14.1241246377268
1985,9,9.63333333333333,NA,6,7.999,NA,10.6648905436198
1985,10,2.87096774193548,NA,4.2,2.1825,NA,4.65864494077623
1985,11,-0.533333333333333,NA,-2.7,-1.9215,NA,0.252921549479189
1985,12,-9.87096774193548,NA,-4.8,-7.8835,NA,-9.70856027910784
1986,1,-10.7096774193548,NA,-13.4,-11.4205,NA,-9.9254683956023
1986,2,-12.2142857142857,NA,-9.4,-10.633,NA,-10.8372068132673
1986,3,-5.16129032258065,NA,-5,-5.186,NA,-4.41217848254786
1986,4,2.03333333333333,NA,1.2,0.543,NA,3.11969502766929
1986,5,7,NA,6.6,6.2425,NA,8.85713815996726
1986,6,9.2,NA,9.8,10.742,NA,11.2984344482422
1986,7,14,NA,13.3,13.83,NA,15.2134190713206
1986,8,12,NA,12.8,13.152,NA,13.3728330550655
1986,9,6.76666666666667,NA,9.2,7.999,NA,9.63230590820315
1986,10,2.80645161290323,NA,2.7,2.1825,NA,3.88979984406504
1986,11,-3.86666666666667,NA,-0.2,-1.9215,NA,-3.35995076497394
1986,12,-6.25806451612903,NA,-9.6,-7.8835,NA,-5.03193536573838
1987,1,-11.6129032258065,NA,-10.3,-11.4205,NA,-10.8822564894153
1987,2,-11.25,NA,-10.8,-10.633,NA,-12.3299174717494
1987,3,-4,NA,-5.1,-5.186,NA,-3.62214237336187
1987,4,1.26666666666667,NA,1.9,0.543,NA,3.25344543457034
1987,5,5.70967741935484,NA,7,6.2425,NA,7.2821958480343
1987,6,11.8666666666667,NA,9.7,10.742,NA,13.1588572184245
1987,7,15.4516129032258,NA,13.9,13.83,NA,15.7383627614668
1987,8,11.9,NA,12.1,13.152,NA,12.404918842931
1987,9,9.26666666666667,NA,7.7,7.999,NA,10.5854746500651
1987,10,0.67741935483871,NA,2.1,2.1825,NA,1.3125687137727
1987,11,-3.43333333333333,NA,-4.2,-1.9215,NA,-2.5926076253255
1987,12,-6.46666666666667,NA,-6,-7.8835,NA,-5.99178407730593
1988,1,-14.6451612903226,NA,-12.6,-11.4205,NA,-11.840426241967
1988,2,-11.2068965517241,NA,-11.7,-10.633,NA,-9.33123758250267
1988,3,-6.45161290322581,NA,-4.6,-5.186,NA,-4.90886092647427
1988,4,0.5,NA,1.7,0.543,NA,1.91994527180992
1988,5,6.23333333333333,NA,5.8,6.2425,NA,8.82954534715224
1988,6,9.96666666666667,NA,11.7,10.742,NA,11.2243876139323
1988,7,15.9354838709677,NA,14.6,13.83,NA,16.7251486501386
1988,8,16.4,NA,11.3,13.152,NA,15.997945280998
1988,9,7.6,NA,9.4,7.999,NA,8.77182820638023
1988,10,0.903225806451613,NA,0.7,2.1825,NA,2.18727633568551
1988,11,-0.8,NA,-2.5,-1.9215,NA,-0.710035196940081
1988,12,-8.83870967741935,NA,-5.7,-7.8835,NA,-9.02458653603828
1989,1,-7.93548387096774,NA,-14,-11.4205,NA,-7.78446832472276
1989,2,-10.0357142857143,NA,-10.3,-10.633,NA,-9.83578829084122
1989,3,-5.61290322580645,NA,-5,-5.186,NA,-5.21537259009574
1989,4,-0.833333333333333,NA,1.3,0.543,NA,-0.411474609374977
1989,5,7.87096774193548,NA,7,6.2425,NA,8.44344777753279
1989,6,12.8333333333333,NA,10,10.742,NA,13.4684092203776
1989,7,14.4838709677419,NA,15.6,13.83,NA,14.8587890625
1989,8,13.8064516129032,NA,15.2,13.152,NA,14.1368396389869
1989,9,9.7,NA,7.1,7.999,NA,10.855425008138
1989,10,4.13333333333333,NA,0.9,2.1825,NA,4.17671626921625
1989,11,-2.26666666666667,NA,-1.6,-1.9215,NA,-1.5899963378906
1989,12,-15.8,NA,-9,-7.8835,NA,-15.5326313634072
1990,1,-4.64516129032258,NA,-8.4,-11.4205,NA,-5.89023929719
1990,2,-8.32142857142857,NA,-9.8,-10.633,NA,-7.80563583374021
1990,3,-4.29032258064516,NA,-6.1,-5.186,NA,-4.0340144988029
1990,4,1.06666666666667,NA,-1,0.543,NA,1.64948832194013
1990,5,5,NA,7.3,6.2425,NA,6.12593206590224
1990,6,12.1333333333333,NA,12.7,10.742,NA,12.6410085042318
1990,7,14.8064516129032,NA,14.1,13.83,NA,15.1342643491684
1990,8,14.4838709677419,NA,13.3,13.152,NA,15.6948456794985
1990,9,8.66666666666667,NA,9.5,7.999,NA,10.3201405843099
1990,10,5.54838709677419,NA,3,2.1825,NA,6.5406925324471
1990,11,-0.466666666666667,NA,-2,-1.9215,NA,-0.917709350585915
1990,12,-4.38709677419355,NA,-15.9,-7.8835,NA,-4.59440681703627
1991,1,-10.258064516129,NA,-5,-11.4205,-12.1,-9.75231362619705
1991,2,-7.07142857142857,NA,-8,-10.633,-10.4,-6.77643923078262
1991,3,-2.90322580645161,NA,-4.7,-5.186,-5.2,-1.74101621566278
1991,4,2.4,NA,1.1,0.543,2.15333333333333,2.93528340657554
1991,5,8.06451612903226,NA,5.5,6.2425,8.53583333333333,8.87127862745718
1991,6,11.4666666666667,NA,11.9,10.742,12.7666666666667,12.4911885579427
1991,7,13.5483870967742,NA,15.1,13.83,16.0807692307692,14.2719655682964
1991,8,14.7096774193548,NA,14.7,13.152,16.8083333333333,15.2248336299773
1991,9,8.13333333333333,NA,8.5,7.999,9.12705882352941,7.56546529134117
1991,10,3.6,NA,5.6,2.1825,7.37333333333333,4.26924458165325
1991,11,-0.666666666666667,NA,-1.3,-1.9215,0.397058823529412,-0.310310872395811
1991,12,-7.6,NA,-4.8,-7.8835,-2.51769230769231,-8.57118490895915
1992,1,-10.741935483871,NA,-11.4,-11.4205,-4.13555555555556,-9.82749171103198
1992,2,-9.51724137931035,NA,-7.6,-10.633,-3.22,-7.90309385102368
1992,3,-7,NA,-3.3,-5.186,-4.55,-5.55621259135582
1992,4,-0.6,NA,1.8,0.543,0.166153846153846,1.01555379231773
1992,5,4.88888888888889,NA,8,6.2425,6.77375,5.5010689027848
1992,6,10.3,NA,11.2,10.742,11.1790909090909,10.9235056559245
1992,7,12.1612903225806,NA,13.4,13.83,15.8836363636364,13.186666968561
1992,8,12.0967741935484,NA,14.1,13.152,16.1882352941176,13.6686192666331
1992,9,8.6,NA,7.2,7.999,11.8038095238095,8.59586283365888
1992,10,1,NA,3.5,2.1825,5.55894736842105,1.04680293913813
1992,11,-2.8,NA,-1.1,-1.9215,-0.148181818181818,-2.37807922363279
1992,12,-7.8,NA,-8.1,-7.8835,-2.20125,-7.51731646137851
1993,1,-10.0322580645161,NA,-10.9,-11.4205,-8.52,-7.68926529422881
1993,2,-15.0714285714286,NA,-9.2,-10.633,-12.64,-14.3810485839844
1993,3,-7.35483870967742,NA,-6.9,-5.186,-6.994,-6.65431183845764
1993,4,1.06896551724138,NA,-0.2,0.543,3.6025,2.01702372233075
1993,5,6.03333333333333,NA,4.7,6.2425,8.32444444444445,7.39565823462704
1993,6,9.83333333333333,NA,10.2,10.742,12.8985714285714,11.2916859944662
1993,7,13.0967741935484,NA,12.5,13.83,13.034,14.4025187830771
1993,8,13.7666666666667,NA,12.5,13.152,15.67,15.3004758773312
1993,9,8.3,NA,8.2,7.999,13.4555555555556,9.31172790527346
1993,10,0.258064516129032,NA,0.3,2.1825,6.08625,1.26616722845264
1993,11,-2.63333333333333,NA,-1.8,-1.9215,1.21428571428571,-2.77138875325519
1993,12,-8.06451612903226,NA,-7.6,-7.8835,0.2275,-7.12540972309726
1994,1,-17,NA,-9.6,-11.4205,-16.9993333333333,-17.4894302860383
1994,2,-13.2592592592593,NA,-14.3,-10.633,-13.960625,-14.6766914367676
1994,3,-6.70967741935484,NA,-6.6,-5.186,-4.13833333333333,-4.78341300718244
1994,4,0.2,NA,1.7,0.543,5.16222222222222,1.85083516438804
1994,5,4.09677419354839,NA,6.5,6.2425,7.18611111111111,6.09958850491434
1994,6,11.4666666666667,NA,10.6,10.742,13.8142307692308,14.1063903808594
1994,7,15.5483870967742,NA,13.7,13.83,18.0392307692308,18.060938484438
1994,8,11.9259259259259,NA,13.9,13.152,14.2696,14.1570501512097
1994,9,NA,NA,8.5,7.999,10.712,8.81688028971356
1994,10,1.7,NA,0.4,2.1825,4.11705882352941,2.66157856602825
1994,11,-3.1304347826087,NA,-2.7,-1.9215,NA,-1.04762471516925
1994,12,-7.29166666666667,NA,-7.7,-7.8835,NA,-5.85556148405996
1995,1,-7.64285714285714,NA,-17.01,-11.4205,NA,-5.83193004977316
1995,2,-11.8260869565217,NA,-13.35,-10.633,NA,-12.1220126560756
1995,3,-3.92857142857143,NA,-6.63,-5.186,NA,-1.69110028666832
1995,4,-3,NA,0.13,0.543,NA,-0.248778279622373
1995,5,4.70967741935484,NA,4.16,6.2425,NA,6.92146429246474
1995,6,7.16666666666667,NA,12.32,10.742,NA,12.4648234049479
1995,7,10.6785714285714,NA,15.45,13.83,NA,16.9743709441154
1995,8,10.3225806451613,NA,12.45,13.152,NA,13.6648793866558
1995,9,4.23333333333333,NA,7.22,7.999,NA,6.942280069987
1995,10,-2,NA,1.11,2.1825,NA,4.55513620684226
1995,11,NA,NA,-2.08,-1.9215,NA,-2.74436340332029
1995,12,NA,NA,-6.33,-7.8835,NA,-9.31253957440774
1996,1,-9.52380952380952,NA,-4.38,-11.4205,NA,-10.741793921686
1996,2,-12.5714285714286,NA,-11.59,-10.633,NA,-10.3676671521417
1996,3,-7.93103448275862,NA,-2.56,-5.186,NA,-6.38354216544857
1996,4,-2.22222222222222,NA,-2.61,0.543,NA,2.16138203938804
1996,5,4.48387096774194,NA,6.51,6.2425,NA,6.70572765719508
1996,6,12.2666666666667,NA,7.81,10.742,NA,14.2226450602214
1996,7,13.5806451612903,NA,10.54,13.83,NA,15.739164094002
1996,8,14.7241379310345,NA,9.44,13.152,NA,15.9426247873614
1996,9,9.4,NA,4.3,7.999,NA,10.9182891845703
1996,10,1.37931034482759,NA,3,2.1825,NA,3.34158797725557
1996,11,-4.96551724137931,NA,-3.15,-1.9215,NA,-3.69114990234373
1996,12,-3.26666666666667,NA,-11.67,-7.8835,NA,-2.81064650012599
1997,1,-13.0689655172414,NA,-9.52,-11.4205,NA,-9.17204402800527
1997,2,-10.5217391304348,NA,-12.52,-10.633,NA,-6.17055576869417
1997,3,-6.70833333333333,NA,-7.93,-5.186,NA,-5.47359953849544
1997,4,-1.14285714285714,NA,-2.16,0.543,NA,0.412627156575544
1997,5,4.36842105263158,NA,4.48,6.2425,NA,5.83426769625758
1997,6,10.7666666666667,NA,12.31,10.742,NA,11.9199422200521
1997,7,12.7741935483871,NA,13.51,13.83,NA,13.9268304640247
1997,8,12.1333333333333,NA,14.75,13.152,NA,13.9592421008695
1997,9,7.68965517241379,NA,9.46,7.999,NA,9.82401631673179
1997,10,1,NA,1.34,2.1825,NA,2.82075333133823
1997,11,-4.36666666666667,NA,-5,-1.9215,NA,-1.79633890787758
1997,12,-8,NA,-3.27,-7.8835,NA,-6.06390498991933
1998,1,-8.58064516129032,NA,NA,-11.4205,NA,-5.29125307144655
1998,2,-8.92307692307692,NA,NA,-10.633,NA,-4.72598985944473
1998,3,-5.56,NA,NA,-5.186,NA,-2.28565457251762
1998,4,-0.566666666666667,NA,NA,0.543,NA,2.02146199544273
1998,5,7,NA,NA,6.2425,NA,9.4251657793599
1998,6,10.5172413793103,NA,NA,10.742,NA,13.1927347819011
1998,7,13.0322580645161,NA,NA,13.83,NA,14.6133283061366
1998,8,12.7741935483871,NA,NA,13.152,NA,14.7918079007057
1998,9,8.03333333333333,NA,NA,7.999,NA,10.1293518066406
1998,10,0.592592592592593,NA,NA,2.1825,NA,4.53693788589972
1998,11,-4.04347826086957,NA,NA,-1.9215,NA,0.0963500976562727
1998,12,-7.12,NA,NA,-7.8835,NA,-4.87745538526963
1999,1,-12.3,NA,NA,-11.4205,NA,-10.6188051285282
1999,2,-10.5357142857143,NA,NA,-10.633,NA,-7.21102425711493
1999,3,-7.41666666666667,NA,NA,-5.186,NA,-3.51924694430441
1999,4,-1.48275862068966,NA,NA,0.543,NA,1.13005676269534
1999,5,5.17241379310345,NA,NA,6.2425,NA,7.60243057743198
1999,6,13.1333333333333,NA,NA,10.742,NA,13.0885559082031
1999,7,15.6,NA,NA,13.83,NA,15.7241179435484
1999,8,14.1071428571429,NA,NA,13.152,NA,13.5600593813004
1999,9,11.3,NA,NA,7.999,NA,12.129721069336
1999,10,1.13793103448276,NA,NA,2.1825,NA,2.2104440996724
1999,11,-0.0344827586206897,NA,NA,-1.9215,NA,1.38184407552086
1999,12,-8.61290322580645,NA,NA,-7.8835,NA,-4.86522177419353
2000,1,-13.258064516129,NA,NA,-11.4205,NA,-11.0658349806262
2000,2,-8.96551724137931,NA,NA,-10.633,NA,-8.24156694083376
2000,3,-3.35483870967742,NA,NA,-5.186,NA,-1.79233004662296
2000,4,-0.166666666666667,NA,NA,0.543,NA,2.30800577799481
2000,5,6.03333333333333,NA,NA,6.2425,NA,7.68265439925657
2000,6,11.2758620689655,NA,NA,10.742,NA,12.471566772461
2000,7,12.7666666666667,NA,NA,13.83,NA,13.3500068910661
2000,8,12.9354838709677,NA,NA,13.152,NA,13.9408783943423
2000,9,8.63333333333333,NA,NA,7.999,NA,8.7161814371745
2000,10,2.58064516129032,NA,NA,2.1825,NA,3.73396527690274
2000,11,-2.06666666666667,NA,NA,-1.9215,NA,-0.932399495442686
2000,12,-12,NA,NA,-7.8835,NA,-9.53934424615673
2001,1,-11.3870967741935,NA,NA,-11.4205,NA,-11.6218234154486
2001,2,-10.2592592592593,NA,NA,-10.633,NA,-9.5555971418108
2001,3,-7.45161290322581,-5.5,NA,-5.186,NA,-5.08487548828123
2001,4,-0.3,0.2,NA,0.543,NA,1.02117818196617
2001,5,6.54838709677419,7.7,NA,6.2425,NA,7.21405994046121
2001,6,12.2142857142857,13.3,NA,10.742,NA,13.1464874267578
2001,7,11.8275862068966,12.7,NA,13.83,NA,12.323619030368
2001,8,14.9333333333333,16.2,NA,13.152,NA,15.6588457661291
2001,9,9,9.9,NA,7.999,NA,9.49926350911461
2001,10,3.38709677419355,4.8,NA,2.1825,NA,3.6957700667843
2001,11,-0.482758620689655,0.9,NA,-1.9215,NA,-0.0810750325520606
2001,12,-4.7,-3.2,NA,-7.8835,NA,-3.87087343277467
2002,1,-6.6,-4.7,NA,-11.4205,NA,-5.23866340883314
2002,2,-7.28571428571429,-6.4,NA,-10.633,NA,-6.83978881835935
2002,3,-4.38709677419355,-3.6,NA,-5.186,NA,-3.71676458543344
2002,4,0.689655172413793,2.2,NA,0.543,NA,2.9160583496094
2002,5,2.96774193548387,5.6,NA,6.2425,NA,6.24873873802926
2002,6,10.8,10.9,NA,10.742,NA,11.1213877360026
2002,7,NA,15.3,NA,13.83,NA,15.3148978940902
2002,8,NA,15.1,NA,13.152,NA,14.9667346585182
2002,9,NA,11.8,NA,7.999,NA,11.6124776204427
2002,10,NA,3.1,NA,2.1825,NA,2.96979232295869
2002,11,NA,-1.3,NA,-1.9215,NA,-1.293462117513
2002,12,NA,-7.1,NA,-7.8835,NA,-7.82181002709171
2003,1,NA,-13.3,NA,-11.4205,NA,-14.1801282328944
2003,2,NA,-11.4,NA,-10.633,NA,-11.7164836338588
2003,3,NA,-5.3,NA,-5.186,NA,-6.07471067367059
2003,4,NA,-0.4,NA,0.543,NA,-0.0079976399739356
2003,5,NA,6.3,NA,6.2425,NA,7.08817591513359
2003,6,NA,12.2,NA,10.742,NA,12.8172892252604
2003,7,NA,15.6,NA,13.83,NA,15.7164708291331
2003,8,NA,16.1,NA,13.152,NA,16.3728694792717
2003,9,NA,10.9,NA,7.999,NA,10.8917419433594
2003,10,NA,3.3,NA,2.1825,NA,2.93702136624246
2003,11,NA,0.2,NA,-1.9215,NA,0.217201741536481
2003,12,NA,-5.8,NA,-7.8835,NA,-6.15137919764363
2004,1,NA,-15,NA,-11.4205,NA,-13.3554408904045
2004,2,NA,-8.7,NA,-10.633,NA,-8.90689381566539
2004,3,NA,-3.3,NA,-5.186,NA,-2.44434696320562
2004,4,NA,1.6,NA,0.543,NA,2.63198343912763
2004,5,NA,7.7,NA,6.2425,NA,9.05545024256555
2004,6,NA,10.8,NA,10.742,NA,11.0487864176433
2004,7,NA,14.8,NA,13.83,NA,15.3446515483241
2004,8,NA,14.7,NA,13.152,NA,14.7189683483493
2004,9,NA,10.8,NA,7.999,NA,10.6937082926433
2004,10,NA,4.6,NA,2.1825,NA,4.4550237840222
2004,11,NA,-1.3,NA,-1.9215,NA,-0.642419433593727
2004,12,NA,-6.9,NA,-7.8835,NA,-6.5802062988281
2005,1,NA,-11.3,NA,-11.4205,NA,-11.2164751606603
2005,2,NA,-7.8,NA,-10.633,NA,-9.46546129499161
2005,3,NA,-6.5,NA,-5.186,NA,-7.03493002614665
2005,4,NA,2,NA,0.543,NA,1.93498229980471
2005,5,NA,4.6,NA,6.2425,NA,5.79004280336444
2005,6,NA,13.9,NA,10.742,NA,14.5222819010417
2005,7,NA,15.9,NA,13.83,NA,15.9395809050529
2005,8,NA,16.1,NA,13.152,NA,15.8996274886593
