"V1","V2","V3","V4","V5","V6","V7","V8"
NA,NA,NA,NA,222.504,198.9177,NA,235.912342686807
NA,NA,NA,NA,192.501,183.29205,NA,208.218511273784
NA,NA,NA,NA,174.324,164.5566,NA,183.450984700521
NA,NA,NA,NA,128.772,128.87055,NA,127.341374058877
NA,NA,NA,NA,87.6,84.1398,NA,93.478875986735
NA,NA,NA,NA,66.795,74.99655,NA,63.6381256349625
NA,NA,NA,NA,95.046,89.40675,NA,76.7071957742014
NA,NA,NA,NA,128.334,122.1582,NA,111.671413694109
NA,NA,NA,NA,155.271,155.9937,NA,164.034605703046
NA,NA,NA,NA,198.195,187.05885,NA,186.863082885742
NA,NA,NA,NA,206.736,210.92985,NA,213.789310086158
NA,NA,NA,NA,227.979,204.3051,NA,256.192438252767
NA,NA,NA,NA,210.897,198.9177,NA,254.332521992345
NA,NA,NA,NA,185.493,183.29205,NA,219.478880851499
NA,NA,NA,NA,162.06,164.5566,NA,163.883298746745
NA,NA,NA,NA,141.036,128.87055,NA,124.106492565524
NA,NA,NA,NA,81.249,84.1398,NA,84.3815044403076
NA,NA,NA,NA,71.832,74.99655,NA,59.6633078052152
NA,NA,NA,NA,87.6,89.40675,NA,76.892395142586
NA,NA,NA,NA,122.64,122.1582,NA,113.771364484515
NA,NA,NA,NA,154.833,155.9937,NA,167.473211719144
NA,NA,NA,NA,182.646,187.05885,NA,194.416281890869
NA,NA,NA,NA,224.475,210.92985,NA,236.986594907699
NA,NA,NA,NA,233.892,204.3051,NA,262.062232971191
NA,NA,NA,NA,215.715,198.9177,NA,249.387914349956
NA,NA,NA,NA,199.728,183.29205,NA,219.193384970388
NA,NA,NA,NA,167.097,164.5566,NA,169.822499338786
NA,NA,NA,NA,108.843,128.87055,NA,113.058971774194
NA,NA,NA,NA,97.236,84.1398,NA,85.315881729126
NA,NA,NA,NA,79.059,74.99655,NA,68.248789141255
NA,NA,NA,NA,92.856,89.40675,NA,79.2612000742266
NA,NA,NA,NA,132.276,122.1582,NA,108.611626216343
NA,NA,NA,NA,130.305,155.9937,NA,159.738795618857
NA,NA,NA,NA,196.443,187.05885,NA,212.970120239258
NA,NA,NA,NA,236.958,210.92985,NA,252.283653505387
NA,NA,NA,NA,216.591,204.3051,NA,216.02387491862
NA,NA,NA,NA,193.158,198.9177,NA,235.766658659904
NA,NA,NA,NA,193.377,183.29205,NA,195.599366218813
NA,NA,NA,NA,192.282,164.5566,NA,146.591754659017
NA,NA,NA,NA,130.305,128.87055,NA,116.806940878591
NA,NA,NA,NA,95.265,84.1398,NA,65.2587833404541
NA,NA,NA,NA,76.869,74.99655,NA,61.979670739943
NA,NA,NA,NA,84.972,89.40675,NA,68.3794035142468
NA,NA,NA,NA,117.384,122.1582,NA,116.603587972707
NA,NA,NA,NA,155.052,155.9937,NA,166.350716375536
NA,NA,NA,NA,207.831,187.05885,NA,180.819195048014
NA,NA,NA,NA,214.62,210.92985,NA,218.535564791772
NA,NA,NA,NA,226.227,204.3051,NA,239.562704467773
NA,NA,NA,NA,189.873,198.9177,NA,236.523744152438
