"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"205",0,0,2122.37910189281,122.208386001234,335.997217964072,134.788203950084,0,0,0
"206",0,0,2122.37910189281,122.208386001234,335.997217964072,132.987575836074,0,0,0
"207",0,0,2122.37910189281,122.208386001234,335.997217964072,129.463259118489,0,0,0
"208",5.98959828304372,10.8629676445541,2112.25368052733,122.208386001234,335.997217964072,133.216665248538,9.77667088009869,0,0
"209",114.319674217023,93.8628298037253,2093.53206227842,122.208386001234,335.997217964072,194.830218384148,74.699875943254,0,0
"210",362.397127777221,271.574191113852,2107.83360644938,122.208386001234,335.997217964072,296.452967355371,159.940225179114,0,0
"211",200.515966344819,271.574191113852,2188.25160059497,122.208386001234,335.997217964072,231.975265965994,0,0,0
"212",188.751305346422,271.574191113852,2264.47196655115,122.208386001234,335.997217964072,185.166915153634,0,0,0
"213",206.035127814326,271.574191113852,2399.25384543681,122.208386001234,335.997217964072,168.039360810053,0,0,0
"214",55.3180687417206,184.67044995742,2410.09185132901,122.208386001234,335.997217964072,157.978737601657,0,0,0
"215",0,0,2393.83562418338,122.208386001234,335.997217964072,153.443437203907,0,0,0
"216",0,0,2393.83562418338,122.208386001234,335.997217964072,151.625390143472,0,0,0
"217",0,0,1990.11412475299,115.346522302633,288.374977127761,150.109741022716,0,0,0
"218",0,0,1990.11412475299,115.346522302633,288.374977127761,147.848762932775,0,0,0
"219",0,0,1990.11412475299,115.346522302633,288.374977127761,143.770705528531,0,0,0
"220",24.0357797132104,27.0743920404791,1973.81016489528,115.346522302633,288.374977127761,159.473334337318,24.3669528364312,0,0
"221",287.648840308499,172.218765937959,2009.40977412055,115.346522302633,288.374977127761,253.517191022255,130.629936507732,0,0
"222",295.492797649093,256.325605116962,2112.21891440098,115.346522302633,288.374977127761,289.916790381629,75.6961552611027,0,0
"223",186.030680312218,256.325605116962,2194.33327170705,115.346522302633,288.374977127761,231.416903447278,0,0,0
"224",150.701547255243,256.325605116962,2247.2789785653,115.346522302633,288.374977127761,186.552183881948,0,0,0
"225",247.554176084672,256.325605116962,2425.32270777761,115.346522302633,288.374977127761,168.502252636,0,0,0
"226",107.900005635086,251.199093014622,2481.98591689314,115.346522302633,288.374977127761,155.54857172663,0,0,0
"227",0,0,2456.90838426362,115.346522302633,288.374977127761,149.814711960465,0,0,0
"228",0,0,2456.90838426362,115.346522302633,288.374977127761,146.799017477253,0,0,0
"229",0,0,2043.52257391394,107.257373780553,306.128436569129,144.12523188617,0,0,0
"230",0,0,2043.52257391394,107.257373780553,306.128436569129,141.433692057346,0,0,0
"231",0,0,2043.52257391394,107.257373780553,306.128436569129,136.923851186419,0,0,0
"232",21.410679393885,30.0916520884331,2019.57287962122,107.257373780553,306.128436569129,156.204682656066,27.0824868795898,0,0
"233",222.823693464618,142.711894558014,2046.4824162351,107.257373780553,306.128436569129,232.265672615165,101.358218222623,0,0
"234",240.042129914056,238.349719512341,2067.54926026497,107.257373780553,306.128436569129,264.686039961385,86.0740424588942,0,0
"235",166.710850437586,238.349719512341,2137.11684629879,107.257373780553,306.128436569129,208.818963300775,0,0,0
"236",204.041465650579,238.349719512341,2259.34430591201,107.257373780553,306.128436569129,176.653331676013,0,0,0
"237",262.561341723143,238.349719512341,2447.36648366496,107.257373780553,306.128436569129,155.03330376157,0,0,0
"238",86.2305028099255,238.349719512341,2490.28498453715,107.257373780553,306.128436569129,144.195169921485,0,0,0
